oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
686103400034440,45051390,2458205.0120740077,58204.513900500002,17.7238064,0.0294359885,0,zg,298.00252119999999,29.871491800000001,0.47299999,-0.00400000019,20180327513854,686,0x3,0x4,20.5799999,26.3803444,0.0242190044,-0.109299645,1.11619411e-05,30,1.26100004,1
686103400034440,45151402,2458206.0122555234,58205.514027800004,17.6604195,0.0288231708,0,zg,298.00255520000002,29.8714631,1.023,-0.063000001,20180328514028,686,0x3,0x4,20.9699993,26.3073921,0.0181296617,-0.0608760379,6.216374e-06,30,1.24699998,1
686103400034440,45251668,2458207.0149724586,58206.516689800002,17.6593704,0.0288133025,0,zg,298.00253579999998,29.871452699999999,1.45299995,-0.104000002,20180329516678,686,0x3,0x4,20.3899994,26.1092834,0.0185825173,-0.0604691431,6.48099331e-06,30,1.222,1
686103400034440,45252553,2458207.0238155504,58206.525532400003,17.6480503,0.0287073627,0,zg,298.00255550000003,29.871469699999999,1.398,-0.0560000017,20180329525509,686,0x3,0x4,20.7399998,26.3339043,0.0170598999,-0.0617540851,5.56808345e-06,30,1.18599999,1
686103400034440,45350884,2458208.0071801585,58207.5088426,17.6328793,0.0285669547,0,zg,298.00255120000003,29.871460599999999,1.07200003,-0.0909999982,20180330508831,686,0x3,0x4,20.1700001,26.3356953,0.0223842319,-0.0483804531,9.25939094e-06,30,1.24600005,1
686103400034440,45451219,2458209.0105927321,58208.512199099998,17.4889946,0.0273210183,32768,zg,298.00253450000002,29.871478799999998,1.01900005,0.0460000001,20180331512130,686,0x3,0x4,19.2600002,26.0362988,0.033958964,-0.00788610708,2.00402919e-05,30,1.21800005,1
686103400034440,45550700,2458210.0054520415,58209.507002300001,17.4782944,0.02723426,32768,zg,298.00254289999998,29.8714771,0.864000022,-0.0469999984,20180401506979,686,0x3,0x4,19.3099995,26.0876122,0.0592275821,0.00449845148,6.06643334e-05,30,1.22899997,1
686103400034440,45651276,2458211.0112731908,58210.512766200001,17.6138439,0.0283933189,0,zg,298.00255040000002,29.8714713,1.64699996,-0.215000004,20180402512755,686,0x3,0x4,20.0900002,26.3368111,0.0227516629,-0.0409596488,9.14270277e-06,30,1.19299996,1
686103400034440,45749212,2458211.9906927953,58211.492129600003,17.5330124,0.0276862681,0,zg,298.00259779999999,29.871491500000001,0.819000006,-0.0170000009,20180403492118,686,0x3,0x4,19.3999996,26.2824745,0.0312936977,-0.0339557901,1.70531421e-05,30,1.27400005,1
686103400034440,47448528,2458228.9848869629,58228.4852894,17.5539989,0.0278652385,0,zg,298.0025253,29.871479300000001,0.98299998,-0.0299999993,20180420485185,686,0x3,0x4,20.5300007,26.3395576,0.0233543385,-0.0277588163,9.87686326e-06,30,1.11800003,1
686103400034440,47549579,2458229.9954601065,58229.495798600001,17.7562065,0.0297621246,0,zg,298.00252499999999,29.8714549,0.370999992,0.00600000005,20180421495799,686,0x3,0x4,20.7700005,26.4016991,0.0235758182,-0.108068667,1.04742103e-05,30,1.08399999,1
686103400034440,47649401,2458230.9937410094,58230.494016199998,17.6698551,0.0289123282,0,zg,298.00251209999999,29.871471700000001,1.09200001,0.074000001,20180422493993,686,0x3,0x4,20.7600002,26.0830021,0.0207985751,-0.0781837478,8.01522765e-06,30,1.08099997,1
686103400034440,47745247,2458231.9522625785,58231.452476899998,17.6267128,0.0285104085,0,zg,298.00255900000002,29.871457100000001,1.40499997,-0.0710000023,20180423452442,686,0x3,0x4,20.8500004,26.3396454,0.0257674772,-0.053701371,1.23480513e-05,30,1.20500004,1
686103400034440,47748641,2458231.9861998609,58231.486411999998,17.5611458,0.0279269088,0,zg,298.00252510000001,29.871472600000001,1.00699997,-0.0769999996,20180423486343,686,0x3,0x4,21.0599995,26.3387508,0.0186501499,-0.0403177105,6.47479192e-06,30,1.09300005,1
686103400034440,47849681,2458232.9966692724,58232.4968171,17.6077328,0.028338166,0,zg,298.0025407,29.871464799999998,1.352,-0.0599999987,20180424496701,686,0x3,0x4,21.0599995,26.3516636,0.0188246947,-0.0409038998,6.55834265e-06,30,1.06400001,1
686103400034440,48046408,2458234.9640632002,58234.464085599997,17.5963402,0.0282360967,0,zg,298.00256039999999,29.871479399999998,0.998000026,-0.0700000003,20180426464062,686,0x3,0x4,20.5499992,26.1691914,0.0208990201,-0.0289392658,7.84635631e-06,30,1.13300002,1
686103400034440,48048571,2458234.9856965947,58234.4857176,17.5802498,0.0280936044,32768,zg,298.00254539999997,29.871469300000001,2.4460001,-0.214000002,20180426485694,686,0x3,0x4,20.4200001,25.7680035,0.0255151168,-0.0273266491,1.16712317e-05,30,1.07599998,1
686103400034440,48143321,2458235.9332570611,58235.433217600003,17.5925541,0.0282023922,0,zg,298.00256180000002,29.871480999999999,1.21200001,-0.064000003,20180427433194,686,0x3,0x4,19.7999992,26.312458,0.0240294673,-0.0378130376,1.04120654e-05,30,1.24199998,1
686103400034440,48146243,2458235.962471948,58235.462430599997,17.598547,0.0282557886,0,zg,298.00254439999998,29.871507399999999,0.734000027,-0.00300000003,20180427462361,686,0x3,0x4,19.8400002,26.3385029,0.0265297703,-0.0351802148,1.27040184e-05,30,1.13,1
686103400034440,48242740,2458236.9275103742,58236.427407399999,17.571949,0.0280208383,0,zg,298.00257210000001,29.871450800000002,0.649999976,-0.00999999978,20180428427396,686,0x3,0x4,19.6200008,26.256794,0.0264786817,-0.0333527625,1.26800524e-05,30,1.25699997,1
686103400034440,48249811,2458236.9982209369,58236.498113399997,17.5344601,0.0276985075,32768,zg,298.0025306,29.871486699999998,1.19700003,-0.0610000007,20180428498090,686,0x3,0x4,19.8999996,26.3011055,0.0232273173,-0.0157323852,9.6510712e-06,30,1.04200006,1
686103400034440,48340028,2458237.9004545272,58237.4002894,17.6383419,0.0286173113,0,zg,298.00256209999998,29.8714558,0.94599998,-0.0659999996,20180429400278,686,0x3,0x4,19.4699993,26.2524853,0.0274801254,-0.0343077406,1.38611176e-05,30,1.39900005,1
686103400034440,48348521,2458237.9853905146,58237.485219900002,17.5545502,0.0278699771,0,zg,298.00253620000001,29.871486900000001,1.64699996,-0.0979999974,20180429485197,686,0x3,0x4,19.7299995,26.3142853,0.0294553451,-0.0161556341,1.59610408e-05,30,1.05999994,1
686103400034440,49045439,2458244.9550131513,58244.454398100002,17.6213264,0.028461244,0,zg,298.002546,29.8714598,1.37600005,-0.129999995,20180506454375,686,0x3,0x4,20.6399994,26.3383312,0.0193386357,-0.0442956127,6.76540458e-06,30,1.08500004,1
686103400034440,49246921,2458246.9699557167,58246.469212999997,17.6020489,0.0282871202,0,zg,298.00253529999998,29.871468799999999,1.35500002,-0.158999994,20180508469201,686,0x3,0x4,20.7700005,26.3499489,0.0188935325,-0.0298505761,6.59164061e-06,30,1.04400003,1
686103400034440,49339185,2458247.8926528208,58247.3918519,17.6230965,0.0284773763,0,zg,298.00255420000002,29.871473000000002,1.11199999,-0.0430000015,20180509391840,686,0x3,0x4,21.4200001,26.3341751,0.0170842949,-0.0521336533,5.40183555e-06,30,1.28499997,1
686103400034440,49844133,2458252.9424477341,58252.441331000002,17.5947037,0.0282215122,0,zg,298.00253350000003,29.871466999999999,0.836000025,-0.0320000015,20180514441308,686,0x3,0x4,21.4300003,26.3884888,0.0196289681,-0.0593810752,7.262297e-06,30,1.06500006,1
686103400034440,50043608,2458254.9373277095,58254.436088000002,17.6042709,0.0283070467,0,zg,298.0025397,29.871460299999999,1.01999998,-0.0820000023,20180516436042,686,0x3,0x4,21.4300003,26.3601551,0.0170636252,-0.0540580265,5.35722302e-06,30,1.06500006,1
686103400034440,50142606,2458255.9273650888,58255.426064799998,17.5805779,0.0280964915,0,zg,298.00255420000002,29.8714707,0.651000023,-0.050999999,20180517426053,686,0x3,0x4,21.1000004,26.3492413,0.0177279226,-0.043887075,5.74631667e-06,30,1.08099997,1
686103400034440,50447596,2458258.9774454641,58258.475960600001,17.5625572,0.0279391333,32768,zg,298.00249430000002,29.871458199999999,2.91799998,-0.174999997,20180520475949,686,0x3,0x4,20.7399998,26.3391781,0.0291658808,-0.00893999264,1.56449969e-05,30,1.00399995,1
686103400034440,50540302,2458259.9045610549,58259.403020799997,17.5697975,0.0280020703,32768,zg,298.00250569999997,29.871481800000002,1.09599996,-0.0560000017,20180521402963,686,0x3,0x4,19.75,25.1434097,0.032571394,-0.0160229038,1.87592632e-05,30,1.11199999,1
686103400034440,50746827,2458261.9699380156,58261.468275500003,17.5327415,0.0276839826,32768,zg,298.002184,29.871453500000001,3.13700008,0.157000005,20180523468264,686,0x3,0x4,20.2900009,26.4022141,0.0521455854,-0.00970820524,0.000701632409,30,1.00300002,1
686103400034440,50844197,2458262.9436986553,58262.441979199997,17.7049923,0.029250659,32768,zg,298.00284699999997,29.871495299999999,1.78400004,0.0890000015,20180524441979,686,0x3,0x4,20.3999996,26.8562832,0.121050499,-0.0478466563,0.00126697926,30,1.02199996,1
686103400034440,50944469,2458263.9464768441,58263.4446991,17.5168839,0.0275508575,32768,zg,298.00237129999999,29.871444,2.17000008,-0.074000001,20180525444699,686,0x3,0x4,20.4500008,26.6273689,0.0821518153,0.0286128707,0.000130753891,30,1.01600003,1
686103400034440,51246517,2458266.9671239578,58266.465173600001,17.566227,0.027970979,32768,zg,298.0025382,29.871470500000001,1.88800001,-0.147,20180528465069,686,0x3,0x4,19.7999992,26.3140049,0.0303014442,-0.0111894272,1.68900078e-05,30,1,1
686103400034440,51447898,2458268.981044427,58268.478981499997,17.5712681,0.0280148927,32768,zg,298.0024851,29.871465199999999,0.867999971,-0.0979999974,20180530478924,686,0x3,0x4,19.5900002,26.3340359,0.0292418357,-0.0125073763,1.538586e-05,30,1.00300002,1
686103400034440,51746285,2458271.9650845043,58271.462858799998,17.791481,0.030127475,0,zg,298.00250369999998,29.871542999999999,0.916999996,0.0270000007,20180602462859,686,0x3,0x4,20.0499992,26.4113579,0.0239768941,-0.125239983,1.13789865e-05,30,1.00100005,1
686103400034440,51840006,2458272.9023451856,58272.400069399999,17.6137543,0.0283925086,0,zg,298.00253850000001,29.871455900000001,1.38399994,-0.0610000007,20180603400046,686,0x3,0x4,20.5200005,26.3219948,0.018577531,-0.0371440835,6.55632857e-06,30,1.04100001,1
686103400034440,51946101,2458273.9633503696,58273.461018499998,17.58535,0.0281385593,0,zg,298.00252069999999,29.871471499999998,1.00199997,-0.0610000007,20180604461007,686,0x3,0x4,20.6599998,26.3604336,0.0196807217,-0.0370631553,7.46882733e-06,30,1.00100005,1
686103400034440,52040097,2458274.9033531714,58274.400972199997,17.6438599,0.0286684055,0,zg,298.00253650000002,29.871470299999999,1.63199997,-0.0689999983,20180605400972,686,0x3,0x4,20.9899998,26.3692665,0.0177321099,-0.0590610579,6.03734816e-06,30,1.03199995,1
686103400034440,52144144,2458275.9438815028,58275.441446800003,17.66716,0.0288867857,0,zg,298.00251750000001,29.871466900000001,0.771000028,-0.0329999998,20180606441435,686,0x3,0x4,20.9099998,26.39501,0.0180009622,-0.07614775,6.65991729e-06,30,1,1
686103400034440,52237160,2458276.8740909281,58276.3716088,17.6665611,0.0288811233,0,zg,298.0025382,29.871474200000002,0.601000011,0.00300000003,20180607371505,686,0x3,0x4,21.2399998,26.3717499,0.0180381052,-0.0847409293,5.98783981e-06,30,1.074,1
686103400034440,52337072,2458277.8732616641,58277.370729200004,17.6171112,0.0284229275,0,zg,298.00254940000002,29.871467200000001,1.12,0.0489999987,20180608370729,686,0x3,0x4,21.2800007,26.3181419,0.0173743125,-0.0589581057,5.62826062e-06,30,1.07000005,1
686103400034440,52441239,2458278.9149800511,58278.412395799998,17.6218071,0.0284656193,0,zg,298.00252879999999,29.871472300000001,1.15799999,-0.0909999982,20180609412373,686,0x3,0x4,21.3899994,26.3738174,0.0176345427,-0.0541072637,5.70281236e-06,30,1.00899994,1
686103400034440,52537040,2458279.8730363012,58279.370405100002,17.6105289,0.0283633731,0,zg,298.00253709999998,29.871472000000001,1.12,-0.0549999997,20180610370405,686,0x3,0x4,20.9899998,26.3384686,0.024057962,-0.0595696643,1.08124032e-05,30,1.05999994,1
686103400034440,52640829,2458280.9109799727,58280.408298599999,17.6269875,0.0285129175,0,zg,298.00253750000002,29.871468400000001,0.968999982,-0.0170000009,20180611408125,686,0x3,0x4,21.6000004,26.4159279,0.0181361176,-0.0711571202,6.0833886e-06,30,1.00800002,1
686103400034440,52839344,2458282.8962242617,58282.393449100004,17.5962448,0.0282352455,0,zg,298.00253429999998,29.871474500000001,0.894999981,-0.0469999984,20180613393287,686,0x3,0x4,21.2700005,26.2330742,0.0183655713,-0.0464812815,6.31014018e-06,30,1.01499999,1
686103400034440,52943498,2458283.9378116154,58283.434988399997,17.607254,0.0283338539,0,zg,298.00253700000002,29.871471100000001,1.01199996,-0.0689999983,20180614434931,686,0x3,0x4,21.2299995,26.3731174,0.0161309205,-0.0522474237,4.86540193e-06,30,1.00199997,1
686103400034440,53039289,2458284.8957601842,58284.3928935,17.6252136,0.0284966994,32768,zg,298.00253029999999,29.871465700000002,0.950999975,-0.0160000008,20180615392789,686,0x3,0x4,21.1000004,26.0001335,0.0249519292,-0.0645805597,1.16250812e-05,30,1.01100004,1
686103400034440,53142151,2458285.9244287815,58285.421516199996,17.6534767,0.0287580192,0,zg,298.00253049999998,29.8714771,0.897000015,-0.0410000011,20180616421482,686,0x3,0x4,21.5400009,26.4155083,0.0168581381,-0.0673461482,5.24636107e-06,30,1,1
686103400034440,53242162,2458286.9245768129,58286.421620399997,17.6381512,0.0286155473,0,zg,298.00253229999998,29.871476900000001,1.24600005,-0.0240000002,20180617421493,686,0x3,0x4,21.3799992,26.404171,0.0159349386,-0.0735583231,4.81047982e-06,30,1.00100005,1
686103400034440,53340221,2458287.9052092186,58287.402210599997,17.6115685,0.0283727571,0,zg,298.00253889999999,29.871496499999999,1.17799997,-0.0219999999,20180618402199,686,0x3,0x4,20.5799999,26.3664207,0.0266717244,-0.039909862,1.30069466e-05,30,1.00199997,1
686103400034440,53541184,2458289.9149230001,58289.411840300003,17.6085052,0.0283451229,0,zg,298.00252110000002,29.871453599999999,1.38600004,-0.0769999996,20180620411782,686,0x3,0x4,21.0699997,26.3761425,0.0176999047,-0.0460753143,5.7465345e-06,30,1,1
686103400034440,53643763,2458290.9407632346,58290.437638900003,17.6115055,0.0283721834,0,zg,298.00251960000003,29.871466699999999,1.38399994,-0.0790000036,20180621437616,686,0x3,0x4,21.1700001,26.3574429,0.0214700438,-0.0438438989,8.53581241e-06,30,1.01499999,1
686103400034440,53743638,2458291.939552932,58291.436388900001,17.6270561,0.0285135526,0,zg,298.00252039999998,29.8714689,0.453000009,-0.00400000019,20180622436331,686,0x3,0x4,21.3199997,26.370924,0.0192888714,-0.0471142456,6.62846287e-06,30,1.01699996,1
686103400034440,53843668,2458292.939892747,58292.436689800001,17.6487274,0.0287136696,0,zg,298.00253179999999,29.871466300000002,0.985000014,-0.075000003,20180623436632,686,0x3,0x4,21.4899998,26.3827114,0.0164548792,-0.0510330796,4.87240777e-06,30,1.01999998,1
686103400034440,53942219,2458293.9254395547,58293.422199100001,17.6455765,0.0286843497,0,zg,298.00252619999998,29.871475100000001,0.651000023,-0.00300000003,20180624422187,686,0x3,0x4,20.9200001,26.3826427,0.0213455372,-0.0610209145,8.56120369e-06,30,1.00899994,1
686103400034440,54137826,2458295.8815763094,58295.378263899998,17.4994659,0.0274066832,32768,zg,298.00249489999999,29.871478799999998,1.24199998,-0.0170000009,20180626378079,686,0x3,0x4,19.8799992,26.314846,0.0344192162,-0.00279107317,2.13964686e-05,30,1.00199997,1
686103400034440,54244824,2458296.9515910344,58296.448240700003,17.6087589,0.0283474103,0,zg,298.00252080000001,29.8714634,1.10699999,-0.0829999968,20180627448229,686,0x3,0x4,20.0200005,26.3236523,0.0219446365,-0.0406819358,8.95855464e-06,30,1.05200005,1
686103400034440,54345781,2458297.9611976887,58297.457812499997,17.6025696,0.028291788,0,zg,298.0025392,29.871468100000001,0.985000014,-0.0689999983,20180628457813,686,0x3,0x4,19.5100002,26.2884159,0.0271118563,-0.0332281999,1.35365826e-05,30,1.07700002,1
686103400034440,54447857,2458298.9819958904,58298.478576399997,17.5725555,0.0280261394,0,zg,298.00248620000002,29.871490999999999,1.23800004,-0.0370000005,20180629478565,686,0x3,0x4,19.0699997,26.2442455,0.037158262,-0.0225097127,2.50054927e-05,30,1.14100003,1
686103400034440,54544188,2458299.9453376266,58299.441886599998,17.5841141,0.0281276461,32768,zg,298.00247080000003,29.871466300000002,1.26400006,-0.0350000001,20180630441875,686,0x3,0x4,19.6700001,26.2670689,0.0330800377,0.000978756114,2.05371216e-05,30,1.05499995,1
686103400034440,54647934,2458300.9828242916,58300.4793403,17.6179981,0.0284309778,0,zg,298.00252380000001,29.871465499999999,0.492000014,-0.0399999991,20180701479248,686,0x3,0x4,20.1700001,26.2779236,0.0206278283,-0.0470470861,7.79293259e-06,30,1.16199994,1
686103400034440,54732270,2458301.8262184011,58301.322708300002,17.6393433,0.028626563,0,zg,298.00253070000002,29.871462600000001,0.652999997,-0.0270000007,20180702322697,686,0x3,0x4,20.6499996,26.300354,0.017685784,-0.0502690375,5.58884176e-06,30,1.03900003,1
686103400034440,54843516,2458302.9387054858,58302.435162000002,17.5264549,0.0276309904,32768,zg,298.00247259999998,29.871449399999999,1.98000002,-0.165000007,20180703435150,686,0x3,0x4,20.2600002,26.3000355,0.0256807096,-0.0104415715,1.21910589e-05,30,1.05799997,1
686103400034440,54940520,2458303.9087799527,58303.405208299999,17.6639175,0.0288561359,0,zg,298.0025296,29.871468199999999,1.56799996,-0.00700000022,20180704405197,686,0x3,0x4,21.0400009,26.3210201,0.0197996963,-0.0749519765,7.05512912e-06,30,1.01800001,1
686103400034440,55042895,2458304.9325586888,58304.428958299999,17.6519794,0.0287440177,0,zg,298.00253679999997,29.8714789,0.643000007,0.0340000018,20180705428947,686,0x3,0x4,21.1700001,26.3390961,0.0171800964,-0.0636502281,5.52054917e-06,30,1.05700004,1
686103400034440,55133028,2458305.8339142753,58305.330289400001,17.6620178,0.0288382284,0,zg,298.00252469999998,29.8714613,1.61800003,0.00499999989,20180706330185,686,0x3,0x4,21.4300003,26.3481216,0.0165580008,-0.0737640932,5.03035426e-06,30,1.01600003,1
686103400034440,55234067,2458306.844322667,58306.3406713,17.84799,0.0307359155,32768,zg,298.00245799999999,29.871601699999999,0.338,0.0309999995,20180707340648,686,0x3,0x4,21.0900002,26.3249378,0.0247888118,-0.170677766,1.14476197e-05,30,1.00600004,1
686103400034440,55333738,2458307.8410608377,58307.337384300001,17.595726,0.0282306224,0,zg,298.0025321,29.8714701,0.633000016,-0.0379999988,20180708337373,686,0x3,0x4,21.4300003,26.2384892,0.0197560899,-0.0526964292,7.14415683e-06,30,1.00600004,1
686103400034440,55637518,2458310.8789323419,58310.375185199999,17.5033264,0.0274384636,32768,zg,298.00249839999998,29.871472300000001,2.97300005,-0.166999996,20180711375127,686,0x3,0x4,20.8099995,26.2508602,0.0257175155,-0.00203988119,1.20449486e-05,30,1.00899994,1
686103400034440,55737453,2458311.8783053388,58311.374537000003,17.6248035,0.0284929574,0,zg,298.00247880000001,29.8714677,1.89199996,-0.180999994,20180712374514,686,0x3,0x4,20.9799995,26.0727844,0.0237068105,-0.0266351104,1.02784488e-05,30,1.00999999,1
686103400034440,55836261,2458312.866403996,58312.362615700004,17.5781746,0.0280753653,0,zg,298.00252360000002,29.8714789,2.91599989,-0.217999995,20180713362558,686,0x3,0x4,21.0499992,26.2629547,0.0203827918,-0.0253679529,7.48272805e-06,30,1.005,1
686103400034440,55935922,2458313.8630319131,58313.359224500004,17.6024933,0.0282911044,0,zg,298.00252870000003,29.8714616,1.30299997,-0.105999999,20180714359178,686,0x3,0x4,21.3799992,26.2593536,0.0198642462,-0.0489833839,7.19819309e-06,30,1.00399995,1
686103400034440,56039446,2458314.8982937764,58314.394467600003,17.5341396,0.0276958048,32768,zg,298.00240179999997,29.8714634,2.35100007,-0.0850000009,20180715394410,686,0x3,0x4,20.3600006,26.3126698,0.0429753736,-0.000574895879,3.48394788e-05,30,1.04400003,1
686103400034440,56141570,2458315.9195495951,58315.415706,17.5966167,0.028238561,0,zg,298.00252330000001,29.871477200000001,1.84300005,-0.163000003,20180716415648,686,0x3,0x4,21.0100002,26.1324177,0.01830329,-0.0347756222,6.11569158e-06,30,1.09300005,1
686103400034440,56238010,2458316.8839632757,58316.380104199998,17.575695,0.0280536152,0,zg,298.00251070000002,29.8714738,1.42499995,0.0359999985,20180717380093,686,0x3,0x4,21.1000004,26.2094002,0.0200491082,-0.0244007688,7.40586074e-06,30,1.03100002,1
686103400034440,56339329,2458317.8971728743,58317.3932986,17.5974541,0.0282460377,32768,zg,298.00244750000002,29.871459000000002,2.14899993,-0.148000002,20180718393241,686,0x3,0x4,20.4200001,25.9851551,0.0406674333,-0.0113803763,2.90410935e-05,30,1.05599999,1
686103400034440,56440225,2458318.9061452411,58318.402256900001,17.5927544,0.0282041728,0,zg,298.00250729999999,29.8714707,0.998000026,-0.0909999982,20180719402234,686,0x3,0x4,21.3600006,26.3705463,0.0194158852,-0.0444166549,6.69004248e-06,30,1.08099997,1
686103400034440,56537256,2458319.8764702789,58319.372569400002,17.6340637,0.0285778586,0,zg,298.00251470000001,29.8714789,0.990999997,-0.0390000008,20180720372512,686,0x3,0x4,20.9699993,26.3581429,0.0238464326,-0.0538454577,1.06073721e-05,30,1.03199995,1
686103400034440,56641640,2458320.9203137294,58320.416400499998,17.6450729,0.0286796652,0,zg,298.00252369999998,29.8714643,0.796000004,-0.0390000008,20180721416389,686,0x3,0x4,21.2700005,26.155117,0.0212742891,-0.0559529141,8.25050029e-06,30,1.13399994,1
686103400034440,56740228,2458321.9062039657,58321.402280100003,17.6077614,0.0283384211,0,zg,298.00252699999999,29.8714817,0.791999996,-0.0469999984,20180722402269,686,0x3,0x4,21.4300003,26.3566875,0.0183272008,-0.0527331568,6.2657391e-06,30,1.10099995,1
686103400034440,56842821,2458322.9321514224,58322.428217599998,17.6668167,0.0288835354,32768,zg,298.00252649999999,29.871459099999999,0.173999995,-0.0120000001,20180723428206,686,0x3,0x4,21.3799992,26.3380375,0.0160653461,-0.0596143864,4.70903342e-06,30,1.19700003,1
686103400034440,56940296,2458323.9069052823,58323.402963,17.6626854,0.0288445186,0,zg,298.00253220000002,29.871457899999999,0.476000011,-0.0299999993,20180724402951,686,0x3,0x4,20.7000008,26.3078117,0.0184815973,-0.0490631536,6.35422202e-06,30,1.11899996,1
686103400034440,57042076,2458324.9247139115,58324.420763900001,17.6662407,0.0288780928,0,zg,298.00250670000003,29.8714592,1.97500002,-0.169,20180725420764,686,0x3,0x4,20.2800007,26.2223358,0.0195024144,-0.0551548228,7.25845621e-06,30,1.18900001,1
686103400034440,57140981,2458325.9137712857,58325.409814799998,17.5725384,0.0280259959,32768,zg,298.00249760000003,29.8714914,0.736999989,-0.0460000001,20180726409803,686,0x3,0x4,19.5,26.2401619,0.0293167215,-0.0123010064,1.51425247e-05,30,1.15799999,1
686103400034440,57242965,2458326.9336148552,58326.429652799998,17.6660633,0.0288764089,32768,zg,298.00252940000001,29.871469000000001,0.841000021,-0.119000003,20180727429641,686,0x3,0x4,19.5300007,26.0631866,0.0283774938,-0.0556096025,1.42328909e-05,30,1.25199997,1
686103400034440,57444796,2458328.9519328149,58328.447962999999,17.5826073,0.0281143561,32768,zg,298.00242939999998,29.871495599999999,0.523000002,0.0219999999,20180729447940,686,0x3,0x4,18.4099998,25.5224648,0.0894856378,-0.0394891128,0.000267528056,30,1.38900006,1
686103400034440,57541554,2458329.9195160335,58329.415544000003,17.6707458,0.028920779,0,zg,298.00249989999998,29.8714516,0.933000028,-0.0780000016,20180730415521,686,0x3,0x4,20.1100006,26.2198982,0.0234869719,-0.045888219,1.01647156e-05,30,1.22399998,1
686103400034440,57628902,2458330.7930009956,58330.289027799998,17.6142998,0.0283974502,0,zg,298.00250160000002,29.871464899999999,1.38499999,-0.00100000005,20180731289005,686,0x3,0x4,20.1900005,26.2540684,0.0234237891,-0.0285490621,9.8745395e-06,30,1.00100005,1
686103400034440,57729885,2458331.8028276693,58331.298854200002,17.6855316,0.0290620327,0,zg,298.00254260000003,29.871464700000001,1.63399994,-0.0769999996,20180801298727,686,0x3,0x4,20.75,26.2945805,0.0174448136,-0.0582647137,5.72105409e-06,30,1.00100005,1
686103400034440,57823820,2458332.7421787325,58332.238206000002,17.6644459,0.0288611241,0,zg,298.00254289999998,29.8714598,1.78699994,-0.162,20180802238194,686,0x3,0x4,21.3999996,26.2994137,0.0175278205,-0.0537265278,5.65104529e-06,30,1.03900003,1
686103400034440,58030501,2458334.8089794037,58334.305011600001,17.6395073,0.0286280755,0,zg,298.00253700000002,29.871461499999999,1.22899997,-0.128000006,20180804304965,686,0x3,0x4,21.2700005,26.329361,0.0183679983,-0.0567840971,6.29660781e-06,30,1.00600004,1
686103400034440,58227427,2458336.7782296282,58336.274270800001,17.6157341,0.0284104403,32768,zg,298.00253290000001,29.871467200000001,1.12300003,-0.111000001,20180806274109,686,0x3,0x4,21.4099998,26.3936672,0.0179846454,-0.0519045852,5.94938092e-06,30,1,1
686103400034440,58337024,2458337.8741950933,58337.370243099998,17.6042671,0.0283070151,0,zg,298.00252690000002,29.871472199999999,0.870999992,-0.064000003,20180807370243,686,0x3,0x4,21.25,26.315115,0.0169377234,-0.0427776277,5.29809176e-06,30,1.13600004,1
686103400034440,58437100,2458338.8749515498,58338.371006900001,17.6351776,0.0285881143,0,zg,298.0025162,29.871456800000001,0.998000026,-0.100000001,20180808371007,686,0x3,0x4,21.2800007,26.2962112,0.017688958,-0.0505830534,5.74633714e-06,30,1.14699996,1
686103400034440,58634947,2458340.8534061732,58340.349479199998,17.5527573,0.0278545562,32768,zg,298.00253070000002,29.871468100000001,1.27900004,-0.103,20180810349479,686,0x3,0x4,20.4400005,25.4744034,0.0249955133,-0.0125334365,1.13421765e-05,30,1.09899998,1
686103400034440,58930585,2458343.8097492419,58343.305856500003,17.6387196,0.0286208019,0,zg,298.00253800000002,29.871464199999998,1.37,-0.103,20180813305845,686,0x3,0x4,21.3799992,26.3206997,0.0179608762,-0.0531525612,5.89176489e-06,30,1.02999997,1
686103400034440,59034155,2458344.8454294237,58344.341550899997,17.6285744,0.0285274461,0,zg,298.00252949999998,29.871466099999999,1.25600004,-0.0359999985,20180814341528,686,0x3,0x4,21.4099998,26.2951546,0.018680755,-0.0599754937,6.59661828e-06,30,1.10699999,1
686103400034440,59131142,2458345.8152878089,58345.311423599996,17.6060829,0.0283233244,0,zg,298.00252060000003,29.8714777,1.72500002,-0.0109999999,20180815311400,686,0x3,0x4,21.2399998,26.2739162,0.019544879,-0.0392418914,7.01021418e-06,30,1.04700005,1
686103400034440,59231952,2458346.8233737629,58346.319525500003,17.6096954,0.0283558462,0,zg,298.00251609999998,29.8714701,0.954999983,-0.0590000004,20180816319514,686,0x3,0x4,21.2900009,26.2485504,0.0236937478,-0.0396956876,1.04219171e-05,30,1.06799996,1
686103400034440,59434934,2458348.8531532208,58348.349340300003,17.5918369,0.0281960256,0,zg,298.00251400000002,29.8714683,1.50399995,-0.108000003,20180818349329,686,0x3,0x4,21.2700005,26.2802258,0.0206326395,-0.0394567102,7.84495933e-06,30,1.16700006,1
686103400034440,59536908,2458349.8728791461,58349.369085600003,17.6295967,0.0285368208,0,zg,298.00251969999999,29.871457100000001,0.735000014,-0.0189999994,20180819369062,686,0x3,0x4,21.3999996,26.284071,0.0177688226,-0.0572478101,5.79082462e-06,30,1.26400006,1
